,Suburb,Address,Type,Method,SellerG,Date,CouncilArea,Regionname,Propertycount
11437,Montmorency,2/22 Looker Rd,t,S,Buckingham,15/07/2017,Banyule,Eastern Metropolitan,3891.0
11438,Montmorency,6 Wooded Wy,h,SP,Buckingham,15/07/2017,Banyule,Eastern Metropolitan,3891.0
11439,Moonee Ponds,53 Derby St,h,S,Nelson,15/07/2017,Moonee Valley,Western Metropolitan,6232.0
11440,Moonee Ponds,115 Eglinton St,h,S,Jellis,15/07/2017,Moonee Valley,Western Metropolitan,6232.0
11441,Moorabbin,10 Barilla Rd,t,SP,Buxton,15/07/2017,Kingston,Southern Metropolitan,2555.0
11442,Mooroolbark,36 Bellara Dr,h,SP,hockingstuart,15/07/2017,Yarra Ranges,Eastern Victoria,8280.0
11443,Mooroolbark,27 Marion Av,h,PI,Harcourts,15/07/2017,Yarra Ranges,Eastern Victoria,8280.0
11444,Mount Waverley,5 Charlton St,h,S,Ray,15/07/2017,Monash,Eastern Metropolitan,13366.0
11445,Mount Waverley,3 Kunzea Ct,h,VB,McGrath,15/07/2017,Monash,Eastern Metropolitan,13366.0
11446,Mount Waverley,46 Sesame St,h,S,Jellis,15/07/2017,Monash,Eastern Metropolitan,13366.0
11447,Mount Waverley,2 Viewbank Rd,h,PI,Buxton,15/07/2017,Monash,Eastern Metropolitan,13366.0
11448,Mulgrave,27 Glencairn St,h,S,Ray,15/07/2017,Monash,South-Eastern Metropolitan,7113.0
11449,Murrumbeena,16/5 Murrumbeena Rd,u,PI,Fletchers,15/07/2017,Glen Eira,Southern Metropolitan,4442.0
11450,Murrumbeena,9/14 Wahroongaa Cr,t,S,Woodards,15/07/2017,Glen Eira,Southern Metropolitan,4442.0
11451,Narre Warren,25 Franleigh Dr,h,S,O'Brien,15/07/2017,Casey,South-Eastern Metropolitan,9376.0
11452,Narre Warren,2 Ireland Av,h,SP,Only,15/07/2017,Casey,South-Eastern Metropolitan,9376.0
11453,Newport,4/23 Carmen St,h,S,Greg,15/07/2017,Hobsons Bay,Western Metropolitan,5498.0
11454,Newport,59 Ford St,h,S,Jas,15/07/2017,Hobsons Bay,Western Metropolitan,5498.0
11455,Niddrie,42 Newman Cr,h,SP,Nelson,15/07/2017,Moonee Valley,Western Metropolitan,2291.0
11456,Noble Park,46 Jacana St,h,S,C21,15/07/2017,Greater Dandenong,South-Eastern Metropolitan,11806.0
11457,Noble Park,14 Mons Pde,h,S,HAR,15/07/2017,Greater Dandenong,South-Eastern Metropolitan,11806.0
11458,North Melbourne,1/150 Peel St,u,S,Nelson,15/07/2017,Melbourne,Northern Metropolitan,6821.0
11459,Northcote,179 Arthurton Rd,h,S,Ray,15/07/2017,Darebin,Northern Metropolitan,11364.0
11460,Northcote,15 Bird Av,h,PI,Collins,15/07/2017,Darebin,Northern Metropolitan,11364.0
11461,Northcote,182 Separation St,h,VB,Nelson,15/07/2017,Darebin,Northern Metropolitan,11364.0
11462,Northcote,8 Swift St,h,VB,McGrath,15/07/2017,Darebin,Northern Metropolitan,11364.0
11463,Northcote,73 Westbourne Gr,h,VB,Nelson,15/07/2017,Darebin,Northern Metropolitan,11364.0
11464,Notting Hill,3 Risdon Dr,h,S,One,15/07/2017,Monash,Southern Metropolitan,902.0
11465,Oak Park,21 Marie St,h,S,Nelson,15/07/2017,Moreland,Northern Metropolitan,2651.0
11466,Oak Park,4 School Ct,h,S,Eview,15/07/2017,Moreland,Northern Metropolitan,2651.0
11467,Oakleigh,42 Bishop St,h,S,Buxton,15/07/2017,Monash,Southern Metropolitan,3224.0
11468,Oakleigh East,3 McKenzie Ct,h,S,Ray,15/07/2017,Monash,Southern Metropolitan,2547.0
11469,Officer,24 Henrietta Av,h,SP,Ray,15/07/2017,Cardinia,Eastern Victoria,2768.0
11470,Pakenham,4 Toorang Ct,h,S,C21,15/07/2017,Cardinia,Eastern Victoria,17384.0
11471,Parkdale,1/6 Birdwood St,t,PI,Hodges,15/07/2017,Kingston,South-Eastern Metropolitan,5087.0
11472,Parkdale,4/25 White St,t,SP,Barry,15/07/2017,Kingston,South-Eastern Metropolitan,5087.0
11473,Pascoe Vale,30 Irvine St,h,S,D'Aprano,15/07/2017,Moreland,Northern Metropolitan,7485.0
11474,Pascoe Vale,8 Sunbeam St,t,S,Ray,15/07/2017,Moreland,Northern Metropolitan,7485.0
11475,Pascoe Vale,17 Wicklow St,h,S,Brad,15/07/2017,Moreland,Northern Metropolitan,7485.0
11476,Point Cook,84 Beachview Pde,h,VB,hockingstuart,15/07/2017,Wyndham,Western Metropolitan,15542.0
11477,Point Cook,49 Lindsay Gdns,h,S,hockingstuart,15/07/2017,Wyndham,Western Metropolitan,15542.0
11478,Point Cook,15 Metcalf Wy,h,S,hockingstuart,15/07/2017,Wyndham,Western Metropolitan,15542.0
11479,Prahran,6/299 Dandenong Rd,u,SP,hockingstuart,15/07/2017,Stonnington,Southern Metropolitan,7717.0
11480,Preston,7 Kenneth St,h,S,RW,15/07/2017,Darebin,Northern Metropolitan,14577.0
11481,Preston,21 Wurruk Av,h,VB,Nelson,15/07/2017,Darebin,Northern Metropolitan,14577.0
11482,Reservoir,4/23 Compton St,u,S,Love,15/07/2017,Darebin,Northern Metropolitan,21650.0
11483,Reservoir,66 Crookston Rd,h,S,Ray,15/07/2017,Darebin,Northern Metropolitan,21650.0
11484,Reservoir,6/767 High St,u,S,Nelson,15/07/2017,Darebin,Northern Metropolitan,21650.0
11485,Reservoir,2/27 Horton St,t,S,Raine,15/07/2017,Darebin,Northern Metropolitan,21650.0
11486,Reservoir,11B Mahoneys Rd,h,VB,Ray,15/07/2017,Darebin,Northern Metropolitan,21650.0
11487,Reservoir,107 McFadzean Av,h,S,Nelson,15/07/2017,Darebin,Northern Metropolitan,21650.0
11488,Reservoir,106 Miranda Rd,h,S,Harrington,15/07/2017,Darebin,Northern Metropolitan,21650.0
11489,Reservoir,1/118 Rathcown Rd,u,SP,Barry,15/07/2017,Darebin,Northern Metropolitan,21650.0
11490,Reservoir,57 Southernhay St,h,S,Barry,15/07/2017,Darebin,Northern Metropolitan,21650.0
11491,Richmond,107/61 Stawell St,u,SP,Biggin,15/07/2017,Yarra,Northern Metropolitan,14949.0
11492,Richmond,201/65 Stawell St,u,VB,hockingstuart,15/07/2017,Yarra,Northern Metropolitan,14949.0
11493,Ringwood East,2/9 Green St,h,S,Noel,15/07/2017,Maroondah,Eastern Metropolitan,4407.0
11494,Rosanna,7 Hylton Cr,h,S,Fletchers,15/07/2017,Banyule,Eastern Metropolitan,3540.0
11495,Rosanna,16 Jones Cr,h,S,Miles,15/07/2017,Banyule,Eastern Metropolitan,3540.0
11496,Rowville,3 Barwon Ct,h,S,Barry,15/07/2017,Knox,South-Eastern Metropolitan,11667.0
11497,Rowville,2 Wallingford Pl,h,S,Harcourts,15/07/2017,Knox,South-Eastern Metropolitan,11667.0
11498,Roxburgh Park,16 Reading Cl,h,S,Raine,15/07/2017,Hume,Northern Metropolitan,5833.0
11499,Seaford,14/10 Claude St,t,S,hockingstuart,15/07/2017,Frankston,South-Eastern Metropolitan,8077.0
11500,Seaford,10 Maple St,h,S,U,15/07/2017,Frankston,South-Eastern Metropolitan,8077.0
11501,Seaford,54 Rosslyn Av,h,S,Ray,15/07/2017,Frankston,South-Eastern Metropolitan,8077.0
11502,Seaford,210 Seaford Rd,h,S,Buxton,15/07/2017,Frankston,South-Eastern Metropolitan,8077.0
11503,South Melbourne,26 Bridport St,h,VB,Greg,15/07/2017,Port Phillip,Southern Metropolitan,5943.0
11504,South Morang,16/74 Thomas St,t,SP,Harcourts,15/07/2017,Whittlesea,Northern Metropolitan,7969.0
11505,South Yarra,906/700 Chapel St,u,S,hockingstuart,15/07/2017,Stonnington,Southern Metropolitan,14887.0
11506,South Yarra,7/2 Cromwell Rd,u,S,Marshall,15/07/2017,Stonnington,Southern Metropolitan,14887.0
11507,South Yarra,4/4 Powell St,u,S,hockingstuart,15/07/2017,Stonnington,Southern Metropolitan,14887.0
11508,Springvale,13 Kallista Rd,h,S,Win,15/07/2017,Greater Dandenong,South-Eastern Metropolitan,7412.0
11509,St Albans,11 Craigielea Av,h,PI,RW,15/07/2017,Brimbank,Western Metropolitan,14042.0
11510,St Albans,17 Jamieson St,h,S,Raine,15/07/2017,Brimbank,Western Metropolitan,14042.0
11511,St Albans,62 Lester Av,h,PI,Westside,15/07/2017,Brimbank,Western Metropolitan,14042.0
11512,St Helena,14 Covala Ct,h,S,Darren,15/07/2017,Banyule,Eastern Metropolitan,915.0
11513,St Kilda,8/289 Barkly St,u,VB,McGrath,15/07/2017,Port Phillip,Southern Metropolitan,13240.0
11514,St Kilda,46 Chapel St,h,S,Langwell,15/07/2017,Port Phillip,Southern Metropolitan,13240.0
11515,Sunshine,18 Benjamin St,h,PI,Jas,15/07/2017,Brimbank,Western Metropolitan,3755.0
11516,Sunshine,2/2 Cooper St,h,S,Douglas,15/07/2017,Brimbank,Western Metropolitan,3755.0
11517,Sunshine,10 Matthews St,h,S,RW,15/07/2017,Brimbank,Western Metropolitan,3755.0
11518,Sunshine West,4 Barnes Cr,h,S,Bells,15/07/2017,Brimbank,Western Metropolitan,6763.0
11519,Sunshine West,27 Champa Rd,h,PI,Douglas,15/07/2017,Brimbank,Western Metropolitan,6763.0
11520,Taylors Lakes,1 Cowes Pl,h,S,Barry,15/07/2017,Brimbank,Western Metropolitan,5336.0
11521,Taylors Lakes,3 Mantaura Av,h,S,Barry,15/07/2017,Brimbank,Western Metropolitan,5336.0
11522,Thomastown,52 Richardson St,h,S,Harcourts,15/07/2017,Whittlesea,Northern Metropolitan,7955.0
11523,Thornbury,54 Swift St,h,S,hockingstuart,15/07/2017,Darebin,Northern Metropolitan,8870.0
11524,Thornbury,12/45 Woolton Av,u,S,Woodards,15/07/2017,Darebin,Northern Metropolitan,8870.0
11525,Toorak,2/619 Toorak Rd,u,S,Marshall,15/07/2017,Stonnington,Southern Metropolitan,7217.0
11526,Travancore,2115/18 Mt Alexander Rd,u,S,McGrath,15/07/2017,Moonee Valley,Western Metropolitan,1052.0
11527,Tullamarine,2/28 Broadmeadows Rd,u,SP,Barry,15/07/2017,Hume,Western Metropolitan,3296.0
11528,Vermont,18 Barbara St,h,S,Philip,15/07/2017,Whitehorse,Eastern Metropolitan,4181.0
11529,Wantirna,509 Boronia Rd,h,S,Ray,15/07/2017,Knox,Eastern Metropolitan,5424.0
11530,Wantirna South,42 Argyle Wy,h,S,Noel,15/07/2017,Knox,Eastern Metropolitan,7082.0
11531,Wantirna South,12/440 Stud Rd,u,S,Ray,15/07/2017,Knox,Eastern Metropolitan,7082.0
11532,Warrandyte,24 Fossickers Wy,h,S,Gardiner,15/07/2017,Manningham,Eastern Metropolitan,2003.0
11533,Waterways,7 Portland Pl,h,S,Ray,15/07/2017,Kingston,South-Eastern Metropolitan,709.0
11534,Watsonia,2/63 Devonshire Rd,u,S,Ray,15/07/2017,Banyule,Northern Metropolitan,2329.0
11535,Watsonia,1/34 Longmuir Rd,u,S,Darren,15/07/2017,Banyule,Northern Metropolitan,2329.0
11536,Watsonia North,280 Grimshaw St,h,SP,Barry,15/07/2017,Banyule,Northern Metropolitan,1442.0
11537,Werribee,6 Cassowary Av,h,SP,Greg,15/07/2017,Wyndham,Western Metropolitan,16166.0
11538,Werribee,3 Gavan Ct,h,S,S&L,15/07/2017,Wyndham,Western Metropolitan,16166.0
11539,Werribee,9 Kestrel Pl,h,S,YPA,15/07/2017,Wyndham,Western Metropolitan,16166.0
11540,Werribee,2/50 Tower Rd,h,S,Greg,15/07/2017,Wyndham,Western Metropolitan,16166.0
11541,West Footscray,3/30 Beaumont Pde,h,VB,Jas,15/07/2017,Maribyrnong,Western Metropolitan,5058.0
11542,West Footscray,41 Dongola Rd,h,S,Jas,15/07/2017,Maribyrnong,Western Metropolitan,5058.0
11543,West Footscray,5/2 Ormond Rd,t,S,Jas,15/07/2017,Maribyrnong,Western Metropolitan,5058.0
11544,West Melbourne,310/53 Batman St,u,SP,MICM,15/07/2017,Melbourne,Northern Metropolitan,2230.0
11545,West Melbourne,74 Dudley St,h,VB,Whiting,15/07/2017,Melbourne,Northern Metropolitan,2230.0
11546,Westmeadows,27 Eyre St,h,S,YPA,15/07/2017,Hume,Northern Metropolitan,2474.0
11547,Wheelers Hill,994 Waverley Rd,h,S,Ray,15/07/2017,Monash,South-Eastern Metropolitan,7392.0
11548,Williamstown,47 Pasco St,h,SP,Williams,15/07/2017,Hobsons Bay,Western Metropolitan,6380.0
11549,Wollert,24 Edenvale Bvd,h,SP,hockingstuart,15/07/2017,Whittlesea,Northern Metropolitan,2940.0
11550,Yarraville,17 Adeney St,h,S,Village,15/07/2017,Maribyrnong,Western Metropolitan,6543.0
11551,Yarraville,72 Bishop St,h,S,Jas,15/07/2017,Maribyrnong,Western Metropolitan,6543.0
11552,Yarraville,86 Francis St,h,SP,Jas,15/07/2017,Maribyrnong,Western Metropolitan,6543.0
11553,Yarraville,12 Montague St,h,S,Jas,15/07/2017,Maribyrnong,Western Metropolitan,6543.0
11554,Yarraville,220 Roberts St,h,S,Jas,15/07/2017,Maribyrnong,Western Metropolitan,6543.0
11555,Abbotsford,101 Charles St,h,S,Purplebricks,22/07/2017,Yarra,Northern Metropolitan,4019.0
11556,Abbotsford,133 Yarra St,h,S,Biggin,22/07/2017,Yarra,Northern Metropolitan,4019.0
11557,Aberfeldie,45 Afton St,h,SP,McDonald,22/07/2017,Moonee Valley,Western Metropolitan,1543.0
11558,Aberfeldie,5 Aroona Ct,h,SP,Raine,22/07/2017,Moonee Valley,Western Metropolitan,1543.0
11559,Aberfeldie,4/37 St Kinnord St,u,VB,Nelson,22/07/2017,Moonee Valley,Western Metropolitan,1543.0
11560,Aberfeldie,6/39 St Kinnord St,u,S,Brad,22/07/2017,Moonee Valley,Western Metropolitan,1543.0
11561,Aberfeldie,18 Valencia St,h,S,Rendina,22/07/2017,Moonee Valley,Western Metropolitan,1543.0
11562,Airport West,6/6 Etzel St,u,S,Nelson,22/07/2017,Moonee Valley,Western Metropolitan,3464.0
11563,Altona,16 Cain Ct,h,SP,Barlow,22/07/2017,Hobsons Bay,Western Metropolitan,5301.0
11564,Altona,1/26 Maidstone St,t,SP,hockingstuart,22/07/2017,Hobsons Bay,Western Metropolitan,5301.0
11565,Altona,64 Queen St,h,S,Greg,22/07/2017,Hobsons Bay,Western Metropolitan,5301.0
11566,Altona,6 Rose St,h,SP,Barlow,22/07/2017,Hobsons Bay,Western Metropolitan,5301.0
11567,Altona Meadows,52 Shirley St,h,S,hockingstuart,22/07/2017,Hobsons Bay,Western Metropolitan,7630.0
11568,Altona North,12 Chambers Rd,h,SP,RT,22/07/2017,Hobsons Bay,Western Metropolitan,5132.0
11569,Altona North,131 Chambers Rd,h,S,Greg,22/07/2017,Hobsons Bay,Western Metropolitan,5132.0
11570,Altona North,313 Millers Rd,h,S,Sweeney,22/07/2017,Hobsons Bay,Western Metropolitan,5132.0
11571,Altona North,2/16 Stapley Cr,h,S,Sweeney,22/07/2017,Hobsons Bay,Western Metropolitan,5132.0
11572,Ardeer,48 McLaughlin St,h,S,Barry,22/07/2017,Brimbank,Western Metropolitan,1281.0
11573,Armadale,16/74 Denbigh Rd,u,S,hockingstuart,22/07/2017,Stonnington,Southern Metropolitan,4836.0
11574,Ascot Vale,2/41 Sandown Rd,t,S,Alexkarbon,22/07/2017,Moonee Valley,Western Metropolitan,6567.0
11575,Ascot Vale,67 The Parade,h,S,Alexkarbon,22/07/2017,Moonee Valley,Western Metropolitan,6567.0
11576,Ascot Vale,85 The Parade,h,S,Brad,22/07/2017,Moonee Valley,Western Metropolitan,6567.0
11577,Ashwood,5 Kiewa St,h,S,Fletchers,22/07/2017,Monash,Southern Metropolitan,2894.0
11578,Ashwood,47B Vannam Dr,t,S,Buxton,22/07/2017,Monash,Southern Metropolitan,2894.0
11579,Aspendale,14 Ebb St,h,VB,hockingstuart,22/07/2017,Kingston,South-Eastern Metropolitan,2824.0
11580,Aspendale Gardens,12 Pacific Dr,h,VB,Barry,22/07/2017,Kingston,South-Eastern Metropolitan,2243.0
11581,Avondale Heights,26 Clarendon St,h,PI,Nelson,22/07/2017,Moonee Valley,Western Metropolitan,4502.0
11582,Avondale Heights,49 Ridge Dr,h,PI,Barry,22/07/2017,Moonee Valley,Western Metropolitan,4502.0
11583,Avondale Heights,55 Ridge Dr,h,VB,Barry,22/07/2017,Moonee Valley,Western Metropolitan,4502.0
11584,Balwyn,9/3 Boston Rd,u,S,Langwell,22/07/2017,Boroondara,Southern Metropolitan,5682.0
11585,Balwyn,5 Tedstone Cr,h,VB,Fletchers,22/07/2017,Boroondara,Southern Metropolitan,5682.0
11586,Balwyn North,7 Adeney St,h,VB,hockingstuart,22/07/2017,Boroondara,Southern Metropolitan,7809.0
11587,Balwyn North,1120 Burke Rd,h,S,Noel,22/07/2017,Boroondara,Southern Metropolitan,7809.0
11588,Balwyn North,4 Carrington St,h,S,Jellis,22/07/2017,Boroondara,Southern Metropolitan,7809.0
11589,Balwyn North,67 Winfield Rd,h,SA,Fletchers,22/07/2017,Boroondara,Southern Metropolitan,7809.0
11590,Beaconsfield,12 Windsor Dr,h,SP,Harcourts,22/07/2017,Cardinia,Eastern Victoria,2332.0
11591,Beaumaris,16A Coronet Gr,t,PI,McGrath,22/07/2017,Bayside,Southern Metropolitan,5366.0
11592,Bellfield,9 Sullivan St,h,S,Miles,22/07/2017,Banyule,Eastern Metropolitan,790.0
11593,Bentleigh,11 Buckingham Av,h,S,Woodards,22/07/2017,Glen Eira,Southern Metropolitan,6795.0
11594,Bentleigh,22 Mortimore St,h,S,Buxton,22/07/2017,Glen Eira,Southern Metropolitan,6795.0
11595,Bentleigh,2/21 Vickery St,u,PI,hockingstuart,22/07/2017,Glen Eira,Southern Metropolitan,6795.0
11596,Bentleigh,12 Wood St,h,PI,hockingstuart,22/07/2017,Glen Eira,Southern Metropolitan,6795.0
11597,Bentleigh East,1a Benina St,u,S,hockingstuart,22/07/2017,Glen Eira,Southern Metropolitan,10969.0
11598,Berwick,2 Northgate Dr,h,VB,O'Brien,22/07/2017,Casey,Eastern Victoria,17093.0
11599,Berwick,5 Russel Av,h,S,O'Brien,22/07/2017,Casey,Eastern Victoria,17093.0
11600,Blackburn,488 Middleborough Rd,h,PI,Jellis,22/07/2017,Whitehorse,Eastern Metropolitan,5713.0
11601,Blackburn South,2A Stewart Av,h,S,Fletchers,22/07/2017,Whitehorse,Eastern Metropolitan,4387.0
11602,Braybrook,12/27 Marnoo St,t,S,Sweeney,22/07/2017,Maribyrnong,Western Metropolitan,3589.0
11603,Brighton East,4/3 Gleniffer Av,u,S,Buxton,22/07/2017,Bayside,Southern Metropolitan,6938.0
11604,Brighton East,10 Grant St,h,S,Hodges,22/07/2017,Bayside,Southern Metropolitan,6938.0
11605,Broadmeadows,39 Blair St,h,VB,Stockdale,22/07/2017,Hume,Northern Metropolitan,4294.0
11606,Broadmeadows,82 Cuthbert St,h,S,YPA,22/07/2017,Hume,Northern Metropolitan,4294.0
11607,Broadmeadows,4 Holberry St,h,S,YPA,22/07/2017,Hume,Northern Metropolitan,4294.0
11608,Brunswick,148 Donald St,h,S,Raine,22/07/2017,Moreland,Northern Metropolitan,11918.0
11609,Brunswick,54 Dunstan Av,h,S,Jellis,22/07/2017,Moreland,Northern Metropolitan,11918.0
11610,Brunswick,9 First Av,h,S,Jellis,22/07/2017,Moreland,Northern Metropolitan,11918.0
11611,Brunswick,24 Mitchell St,h,S,Nelson,22/07/2017,Moreland,Northern Metropolitan,11918.0
11612,Brunswick East,408/1 Brunswick Rd,u,SP,Ray,22/07/2017,Moreland,Northern Metropolitan,5533.0
11613,Bundoora,22 Alma Rd,h,SP,Ray,22/07/2017,Banyule,Northern Metropolitan,10175.0
11614,Bundoora,43 Cheadle Cr,h,S,Ray,22/07/2017,Banyule,Northern Metropolitan,10175.0
11615,Bundoora,398 Grimshaw St,h,S,Barry,22/07/2017,Banyule,Northern Metropolitan,10175.0
11616,Cairnlea,17 Blackwood Ct,h,PI,Ray,22/07/2017,Brimbank,Western Metropolitan,2674.0
11617,Camberwell,4 Lynden St,h,S,Ham,22/07/2017,Boroondara,Southern Metropolitan,8920.0
11618,Carlton,66 Palmerston St,h,S,Nelson,22/07/2017,Melbourne,Northern Metropolitan,6786.0
11619,Carlton North,51 Davis St,h,VB,Jellis,22/07/2017,Yarra,Northern Metropolitan,3106.0
11620,Carnegie,5/9 Cosy Gum Rd,u,S,Thomson,22/07/2017,Glen Eira,Southern Metropolitan,7822.0
11621,Carnegie,9 Vine Gr,h,S,Woodards,22/07/2017,Glen Eira,Southern Metropolitan,7822.0
11622,Carnegie,2A Walden Gr,h,VB,Eview,22/07/2017,Glen Eira,Southern Metropolitan,7822.0
11623,Carrum,15A Riversdale Av,h,S,Ray,22/07/2017,Kingston,South-Eastern Metropolitan,1989.0
11624,Caulfield North,6/374 Dandenong Rd,u,PI,Greg,22/07/2017,Glen Eira,Southern Metropolitan,6923.0
11625,Chadstone,3/22 Stapley Cr,t,S,Buxton,22/07/2017,Monash,Southern Metropolitan,3582.0
11626,Chelsea,1/15 Cross Rd,u,S,Eview,22/07/2017,Kingston,South-Eastern Metropolitan,3906.0
11627,Cheltenham,10 Cronin Ct,h,S,HAR,22/07/2017,Kingston,Southern Metropolitan,9758.0
11628,Cheltenham,30 Nancy St,h,PI,Barry,22/07/2017,Kingston,Southern Metropolitan,9758.0
11629,Clifton Hill,11/165 Noone St,u,SA,Nelson,22/07/2017,Yarra,Northern Metropolitan,2954.0
11630,Coburg,35 Belgrave St,h,S,Nelson,22/07/2017,Moreland,Northern Metropolitan,11204.0
11631,Coburg,1B Crozier St,h,S,Peter,22/07/2017,Moreland,Northern Metropolitan,11204.0
11632,Collingwood,53 Mater St,h,S,Nelson,22/07/2017,Yarra,Northern Metropolitan,4553.0
11633,Craigieburn,42 Excelsior Hts,h,S,YPA,22/07/2017,Hume,Northern Metropolitan,15510.0
11634,Craigieburn,11 Heytesbury Cr,h,S,hockingstuart,22/07/2017,Hume,Northern Metropolitan,15510.0
11635,Craigieburn,60 Northumberland Cct,h,S,Stockdale,22/07/2017,Hume,Northern Metropolitan,15510.0
11636,Craigieburn,24 Paddington St,h,S,Ray,22/07/2017,Hume,Northern Metropolitan,15510.0
11637,Craigieburn,70 Penhall Dr,h,S,Ray,22/07/2017,Hume,Northern Metropolitan,15510.0
11638,Craigieburn,36 Serenity Wy,h,S,Ray,22/07/2017,Hume,Northern Metropolitan,15510.0
11639,Craigieburn,6 Virtue Wy,h,S,Ray,22/07/2017,Hume,Northern Metropolitan,15510.0
11640,Croydon,8 Railway Cr,h,S,McGrath,22/07/2017,Maroondah,Eastern Metropolitan,11925.0
11641,Dandenong,1 Caroline St,h,S,Stockdale,22/07/2017,Greater Dandenong,South-Eastern Metropolitan,10894.0
11642,Dandenong,1462 Heatherton Rd,h,S,Barry,22/07/2017,Greater Dandenong,South-Eastern Metropolitan,10894.0
11643,Dandenong North,7 Belmont Av,h,S,Barry,22/07/2017,Greater Dandenong,South-Eastern Metropolitan,8322.0
11644,Dandenong North,7 Buchan St,h,S,Barry,22/07/2017,Greater Dandenong,South-Eastern Metropolitan,8322.0
11645,Deepdene,4/193 Whitehorse Rd,h,S,Nelson,22/07/2017,Boroondara,Southern Metropolitan,892.0
11646,Deer Park,15 Abercairn Ct,h,S,hockingstuart,22/07/2017,Brimbank,Western Metropolitan,6388.0
11647,Delahey,11 Barley Ct,h,S,YPA,22/07/2017,Brimbank,Western Metropolitan,2898.0
11648,Delahey,29 Kingsley Pl,h,PI,Sweeney,22/07/2017,Brimbank,Western Metropolitan,2898.0
11649,Doncaster,5 Alma Ct,h,S,Barry,22/07/2017,Manningham,Eastern Metropolitan,9028.0
11650,Doncaster East,18B Churchill St,t,S,Barry,22/07/2017,Manningham,Eastern Metropolitan,10999.0
11651,Doncaster East,45 Elizabeth St,h,S,Jellis,22/07/2017,Manningham,Eastern Metropolitan,10999.0
11652,Donvale,66 Lisbeth Av,h,PI,Philip,22/07/2017,Manningham,Eastern Metropolitan,4790.0
11653,Doveton,33 Kanooka Gr,h,S,C21,22/07/2017,Casey,South-Eastern Metropolitan,3533.0
11654,East Melbourne,205/30 St Andrews Pl,u,S,Kay,22/07/2017,Melbourne,Northern Metropolitan,3040.0
11655,Edithvale,9a Ivan Av,u,S,O'Brien,22/07/2017,Kingston,South-Eastern Metropolitan,2546.0
11656,Elsternwick,16 Allison Rd,h,S,Biggin,22/07/2017,Glen Eira,Southern Metropolitan,4898.0
11657,Elsternwick,4/49 Seymour Rd,t,S,Biggin,22/07/2017,Glen Eira,Southern Metropolitan,4898.0
11658,Eltham,1/1326 Main Rd,t,SP,Nelson,22/07/2017,Nillumbik,Eastern Metropolitan,6990.0
11659,Elwood,1/3 Greig Ct,u,S,McGrath,22/07/2017,Port Phillip,Southern Metropolitan,8989.0
11660,Elwood,7/59 Ormond Rd,u,S,McGrath,22/07/2017,Port Phillip,Southern Metropolitan,8989.0
11661,Elwood,4/6 Pine Av,u,S,Biggin,22/07/2017,Port Phillip,Southern Metropolitan,8989.0
11662,Epping,13 Anglers Dr,h,S,Stockdale,22/07/2017,Whittlesea,Northern Metropolitan,10926.0
11663,Epping,111 Duffy St,h,SP,hockingstuart,22/07/2017,Whittlesea,Northern Metropolitan,10926.0
11664,Epping,6 Shields St,h,S,hockingstuart,22/07/2017,Whittlesea,Northern Metropolitan,10926.0
11665,Essendon,15 Robb St,h,S,Nelson,22/07/2017,Moonee Valley,Western Metropolitan,9264.0
11666,Essendon,6/10 Violet St,u,S,Nelson,22/07/2017,Moonee Valley,Western Metropolitan,9264.0
11667,Essendon North,18 Royal Av,h,S,Jellis,22/07/2017,Moonee Valley,Western Metropolitan,1308.0
11668,Fawkner,115 Lorne St,h,PI,Stockdale,22/07/2017,Moreland,Northern Metropolitan,5070.0
11669,Ferntree Gully,7 Austin St,h,SP,Stockdale,22/07/2017,Knox,Eastern Metropolitan,10788.0
11670,Flemington,15/60 Farnham St,u,SP,Nelson,22/07/2017,Moonee Valley,Northern Metropolitan,3593.0
11671,Footscray,107/250 Barkly St,u,PI,McGrath,22/07/2017,Maribyrnong,Western Metropolitan,7570.0
11672,Footscray,16 Creswick St,h,PI,Sweeney,22/07/2017,Maribyrnong,Western Metropolitan,7570.0
